t,pid,b1,b2,coolant,speed
1788079866.93,0000,190,63,0,0.0
1788079866.94,010B,43,0,0,0.0
1788079866.96,0002,0,0,0,0.0
1788079866.99,0110,1,1,81,0.0
1788079866.99,0003,2,0,81,0.0
1788079867.03,0005,121,0,81,0.0
1788079867.04,010B,43,0,81,0.0
1788079867.06,0006,140,0,81,0.0
1788079867.09,0007,129,0,81,0.0
1788079867.09,0110,0,254,81,0.0
1788079867.13,000B,43,0,81,0.0
1788079867.14,010B,43,0,81,0.0
1788079867.16,000C,10,230,81,0.0
1788079867.19,000D,0,0,81,0.0
1788079867.23,000E,146,0,81,0.0
1788079867.24,010B,43,0,81,0.0
1788079867.26,000F,104,0,81,0.0
1788079867.29,0010,1,11,81,0.0
1788079867.29,0110,1,11,81,0.0
1788079867.32,0011,29,0,81,0.0
1788079867.34,010B,43,0,81,0.0
1788079867.36,0013,1,0,81,0.0
1788079867.39,001C,10,0,81,0.0
1788079867.39,0110,1,1,81,0.0
1788079867.42,001F,0,36,81,0.0
1788079867.44,010B,43,0,81,0.0
1788079867.45,0020,128,21,81,0.0
1788079867.48,0021,0,0,81,0.0
1788079867.49,0110,1,4,81,0.0
1788079867.51,002C,0,0,81,0.0
1788079867.54,010B,43,0,81,0.0
1788079867.55,002E,0,0,81,0.0
1788079867.58,0030,255,0,81,0.0
1788079867.59,0110,1,4,81,0.0
1788079867.61,003C,22,67,81,0.0
1788079867.64,010B,43,0,81,0.0
1788079867.65,0040,104,0,81,0.0
1788079867.68,0042,52,222,81,0.0
1788079867.69,0110,0,254,81,0.0
1788079867.71,0043,0,71,81,0.0
1788079867.75,0200,0,0,81,0.0
1788079867.78,0202,0,0,81,0.0
1788079867.79,0110,1,1,81,0.0
1788079867.81,0900,6,59,81,0.0
1788079867.84,0968,0,0,81,0.0
1788079867.87,096E,10,240,81,0.0
1788079867.89,0110,1,4,81,0.0
1788079867.91,097C,108,125,81,0.0
1788079867.94,098E,0,0,81,0.0
1788079867.94,010B,43,0,81,0.0
1788079867.97,1101,1,0,81,0.0
1788079867.99,0110,1,1,81,0.0
1788079868.00,1103,4,0,81,0.0
1788079868.03,1104,1,0,81,0.0
1788079868.04,010B,43,0,81,0.0
1788079868.07,114A,41,64,81,0.0
1788079868.09,0110,1,4,81,0.0
1788079868.10,114D,43,0,81,0.0
1788079868.13,1153,59,158,81,0.0
1788079868.14,010B,43,0,81,0.0
