t,pid,b1,b2,coolant,speed
1787929740.60,0000,190,63,0,0.0
1787929740.63,010B,44,0,0,0.0
1787929740.64,0002,0,0,83,0.0
1787929740.67,0003,2,0,83,0.0
1787929740.68,0110,1,33,83,0.0
1787929740.70,0005,123,0,83,0.0
1787929740.73,010B,44,0,83,0.0
1787929740.74,0006,140,0,83,0.0
1787929740.76,0007,127,0,83,0.0
1787929740.78,0110,1,30,83,0.0
1787929740.80,000B,44,0,83,0.0
1787929740.84,000C,11,217,83,0.0
1787929740.87,000D,0,0,83,0.0
1787929740.88,0110,1,33,83,0.0
1787929740.90,000E,141,0,83,0.0
1787929740.93,000F,108,0,83,0.0
1787929740.96,0010,1,30,83,0.0
1787929740.98,0110,1,24,83,0.0
1787929741.00,0011,30,0,83,0.0
1787929741.03,0013,1,0,83,0.0
1787929741.03,010B,44,0,83,0.0
1787929741.06,001C,10,0,83,0.0
1787929741.08,0110,1,30,83,0.0
1787929741.09,001F,0,35,83,0.0
1787929741.12,0020,128,21,83,0.0
1787929741.13,010B,44,0,83,0.0
1787929741.16,0021,0,0,83,0.0
1787929741.18,0110,1,33,83,0.0
1787929741.19,002C,0,0,83,0.0
1787929741.22,002E,0,0,83,0.0
1787929741.23,010B,44,0,83,0.0
1787929741.26,0030,255,0,83,0.0
1787929741.28,0110,1,30,83,0.0
1787929741.29,003C,20,19,83,0.0
1787929741.32,0040,104,0,83,0.0
1787929741.33,010B,44,0,83,0.0
1787929741.36,0042,52,196,83,0.0
1787929741.38,0110,1,33,83,0.0
1787929741.39,0043,0,73,83,0.0
1787929741.42,0200,0,0,83,0.0
1787929741.43,010B,44,0,83,0.0
1787929741.45,0202,0,0,83,0.0
1787929741.48,0900,6,79,83,0.0
1787929741.52,0968,0,0,83,0.0
1787929741.53,010B,44,0,83,0.0
1787929741.55,096E,11,184,83,0.0
1787929741.58,097C,108,41,83,0.0
1787929741.61,098E,0,0,83,0.0
1787929741.63,010B,44,0,83,0.0
1787929741.65,1101,1,0,83,0.0
1787929741.68,1103,12,0,83,0.0
1787929741.68,0110,1,30,83,0.0
1787929741.71,1104,1,0,83,0.0
1787929741.73,010B,44,0,83,0.0
1787929741.74,114A,37,64,84,0.0
1787929741.77,114D,40,128,84,0.0
1787929741.78,0110,1,33,84,0.0
1787929741.80,1153,62,172,84,0.0
1787929741.83,010B,44,0,84,0.0
1787929741.84,1154,29,192,84,0.0
1787929741.88,1169,29,189,84,0.0
1787929741.88,0110,1,27,84,0.0
1787929741.91,1173,0,160,84,0.0
1787929741.93,010B,44,0,84,0.0
1787929741.94,1177,21,44,83,0.0
1787929741.97,1410,1,93,83,0.0
1787929741.98,0110,1,27,83,0.0
1787929742.00,1631,1,0,83,0.0
1787929742.03,010B,44,0,83,0.0
1787929742.04,1678,0,0,83,0.0
1787929742.07,1681,0,0,83,0.0
1787929742.08,0110,1,24,83,0.0
1787929742.10,16CD,0,0,83,0.0
1787929742.13,16CE,255,247,83,0.0
1787929742.16,16CF,13,185,83,0.0
1787929742.18,0110,1,27,83,0.0
1787929742.20,16E8,73,116,83,0.0
1787929742.23,16E9,0,116,83,0.0
1787929742.23,010B,44,0,83,0.0
1787929742.26,16F0,3,131,84,0.0
1787929742.28,0110,1,27,84,0.0
1787929742.28,17B3,132,0,84,0.0
1787929742.29,1704,0,0,84,0.0
1787929742.32,1706,128,0,84,0.0
1787929742.33,010B,44,0,84,0.0
1787929742.36,1709,0,0,84,0.0
1787929742.38,0110,1,30,84,0.0
1787929742.39,1717,1,0,84,0.0
1787929742.42,1718,1,0,84,0.0
1787929742.43,010B,44,0,84,0.0
1787929742.46,1746,0,0,84,0.0
1787929742.48,0110,1,30,84,0.0
1787929742.49,1782,140,0,84,0.0
1787929742.52,1783,110,192,84,0.0
1787929742.53,010B,44,0,84,0.0
1787929742.56,17A0,32,0,84,0.0
1787929742.58,0110,1,37,84,0.0
1787929742.59,17A6,0,0,84,0.0
1787929742.62,17B0,20,0,84,0.0
1787929742.63,010B,44,0,84,0.0
1787929742.65,17B1,32,0,84,0.0
1787929742.68,0110,1,24,84,0.0
1787929742.72,17B3,133,0,84,0.0
1787929742.73,010B,44,0,84,0.0
1787929742.75,17B5,80,0,84,0.0
1787929742.78,17B6,0,0,84,0.0
1787929742.81,17B8,239,0,84,0.0
1787929742.83,010B,44,0,84,0.0
1787929742.84,17BA,0,0,84,0.0
1787929742.88,17BB,0,0,84,0.0
1787929742.88,0110,1,30,84,0.0
1787929742.91,17BC,0,0,84,0.0
1787929742.93,010B,44,0,84,0.0
1787929742.94,17BD,57,0,84,0.0
1787929742.97,17BE,0,0,84,0.0
1787929742.98,0110,1,30,84,0.0
1787929743.00,17C1,234,0,84,0.0
1787929743.03,010B,44,0,84,0.0
1787929743.04,3201,23,112,84,0.0
1787929743.07,0105,124,0,84,0.0
1787929743.08,0110,1,20,84,0.0
1787929743.10,010F,108,0,84,0.0
1787929743.13,010B,44,0,84,0.0
1787929743.13,0110,1,33,84,0.0
1787929743.16,010B,44,0,84,0.0
1787929743.18,0110,1,27,84,0.0
1787929743.20,0106,141,0,84,0.0
1787929743.23,0107,127,0,84,0.0
1787929743.23,010B,44,0,84,0.0
1787929743.26,010E,142,0,84,0.0
1787929743.28,0110,1,30,84,0.0
1787929743.29,0142,52,191,84,0.0
1787929743.33,0000,190,63,84,0.0
1787929743.36,0002,0,0,84,0.0
1787929743.38,0110,1,30,84,0.0
1787929743.40,0003,2,0,84,0.0
1787929743.43,0005,124,0,84,0.0
1787929743.43,010B,44,0,84,0.0
1787929743.46,0006,140,0,84,0.0
1787929743.48,0110,1,27,84,0.0
1787929743.49,0007,127,0,84,0.0
1787929743.52,000B,44,0,84,0.0
1787929743.53,010B,44,0,84,0.0
1787929743.56,000C,11,211,84,0.0
1787929743.58,0110,1,27,84,0.0
1787929743.59,000D,0,0,84,0.0
1787929743.62,000E,141,0,84,0.0
1787929743.63,010B,44,0,84,0.0
1787929743.66,000F,108,0,84,0.0
1787929743.68,0110,1,24,84,0.0
1787929743.69,0010,1,33,84,0.0
1787929743.72,0011,30,0,84,0.0
1787929743.73,010B,44,0,84,0.0
1787929743.76,0013,1,0,84,0.0
1787929743.78,0110,1,27,84,0.0
1787929743.79,001C,10,0,84,0.0
1787929743.82,001F,0,38,84,0.0
1787929743.83,010B,44,0,84,0.0
1787929743.85,0020,128,21,84,0.0
1787929743.88,0110,1,24,84,0.0
1787929743.88,0021,0,0,84,0.0
1787929743.92,002C,0,0,84,0.0
1787929743.93,010B,44,0,84,0.0
1787929743.95,002E,0,0,84,0.0
1787929743.98,0110,1,27,84,0.0
1787929744.02,003C,20,26,84,0.0
1787929744.03,010B,44,0,84,0.0
1787929744.05,0040,104,0,84,0.0
1787929744.08,0042,52,207,84,0.0
1787929744.12,0043,0,72,84,0.0
1787929744.13,010B,44,0,84,0.0
1787929744.15,0200,0,0,84,0.0
1787929744.18,0202,0,0,84,0.0
1787929744.21,0900,6,74,84,0.0
1787929744.23,010B,44,0,84,0.0
1787929744.24,0968,0,0,84,0.0
1787929744.28,096E,11,184,84,0.0
1787929744.28,0110,1,24,84,0.0
1787929744.28,17B3,133,0,84,0.0
1787929744.31,097C,108,49,84,0.0
1787929744.33,010B,44,0,84,0.0
1787929744.34,098E,0,0,84,0.0
1787929744.37,1101,1,0,84,0.0
1787929744.38,0110,1,27,84,0.0
1787929744.40,1103,12,0,84,0.0
1787929744.43,010B,44,0,84,0.0
1787929744.44,1104,1,0,84,0.0
1787929744.48,114A,37,128,84,0.0
1787929744.48,0110,1,24,84,0.0
1787929744.50,114D,40,128,84,0.0
1787929744.53,010B,44,0,84,0.0
1787929744.54,1153,62,137,84,0.0
1787929744.57,1154,29,192,84,0.0
1787929744.58,0110,1,20,84,0.0
1787929744.60,1169,29,189,84,0.0
1787929744.64,1173,0,150,84,0.0
1787929744.67,1177,21,64,84,0.0
1787929744.68,0110,1,33,84,0.0
1787929744.70,1410,1,85,84,0.0
1787929744.73,1631,1,0,84,0.0
1787929744.76,1678,0,0,84,0.0
1787929744.78,0110,1,30,84,0.0
1787929744.80,1681,0,0,84,0.0
1787929744.83,16CD,0,0,84,0.0
1787929744.83,010B,44,0,84,0.0
1787929744.86,16CE,255,247,84,0.0
1787929744.88,0110,1,33,84,0.0
1787929744.89,16CF,13,133,84,0.0
1787929744.92,16E8,77,189,84,0.0
1787929744.93,010B,44,0,84,0.0
1787929744.96,16E9,0,117,84,0.0
1787929744.98,0110,1,24,84,0.0
1787929745.00,16F0,3,131,84,0.0
1787929745.03,1704,0,0,84,0.0
1787929745.03,010B,44,0,84,0.0
1787929745.06,1706,128,0,84,0.0
1787929745.08,0110,1,20,84,0.0
1787929745.09,1709,0,0,84,0.0
1787929745.12,1717,1,0,84,0.0
1787929745.13,010B,44,0,84,0.0
1787929745.16,1718,1,0,84,0.0
1787929745.18,0110,1,33,84,0.0
1787929745.19,1746,0,0,84,0.0
1787929745.22,1782,140,0,84,0.0
1787929745.23,010B,44,0,84,0.0
1787929745.25,1783,110,192,84,0.0
1787929745.28,0110,1,27,84,0.0
1787929745.28,17A0,32,0,84,0.0
1787929745.32,17A6,0,0,84,0.0
1787929745.33,010B,44,0,84,0.0
1787929745.36,17B0,20,0,84,0.0
1787929745.38,0110,1,17,84,0.0
1787929745.39,17B1,32,0,84,0.0
1787929745.42,17B2,4,0,84,0.0
1787929745.43,010B,44,0,84,0.0
1787929745.45,17B3,133,0,84,0.0
1787929745.48,0110,1,24,84,0.0
1787929745.48,17B5,80,0,84,0.0
1787929745.52,17B6,0,0,84,0.0
1787929745.53,010B,44,0,84,0.0
1787929745.55,17B8,239,0,84,0.0
1787929745.58,17BA,0,0,84,0.0
1787929745.61,17BB,0,0,84,0.0
1787929745.63,010B,44,0,84,0.0
1787929745.64,17BC,0,0,84,0.0
1787929745.68,17BD,56,0,84,0.0
1787929745.68,0110,1,24,84,0.0
1787929745.72,17BE,0,0,84,0.0
1787929745.73,010B,44,0,84,0.0
1787929745.75,17C1,234,0,84,0.0
1787929745.78,3201,23,112,84,0.0
1787929745.81,0105,124,0,84,0.0
1787929745.83,010B,44,0,84,0.0
1787929745.84,010F,107,0,84,0.0
1787929745.87,0110,1,27,84,0.0
1787929745.88,0110,1,30,84,0.0
1787929745.90,010B,44,0,84,0.0
1787929745.93,010B,44,0,84,0.0
1787929745.94,0106,143,0,84,0.0
1787929745.97,0107,127,0,84,0.0
1787929745.98,0110,1,37,84,0.0
1787929746.00,010E,139,0,84,0.0
1787929746.03,010B,44,0,84,0.0
1787929746.03,0142,52,195,84,0.0
1787929746.07,0000,190,63,84,0.0
1787929746.08,0110,1,27,84,0.0
1787929746.10,0002,0,0,84,0.0
1787929746.13,010B,44,0,84,0.0
1787929746.16,0005,124,0,84,0.0
1787929746.18,0110,1,24,84,0.0
1787929746.20,0006,142,0,84,0.0
1787929746.23,0007,127,0,84,0.0
1787929746.23,010B,44,0,84,0.0
1787929746.26,000B,44,0,84,0.0
1787929746.28,0110,1,27,84,0.0
1787929746.28,17B3,133,0,84,0.0
1787929746.29,000C,11,234,84,0.0
1787929746.32,000D,0,0,84,0.0
1787929746.33,010B,44,0,84,0.0
1787929746.36,000E,139,0,84,0.0
1787929746.38,0110,1,24,84,0.0
1787929746.40,000F,107,0,84,0.0
1787929746.43,0010,1,20,84,0.0
1787929746.43,010B,44,0,84,0.0
1787929746.46,0011,30,0,84,0.0
1787929746.48,0110,1,27,84,0.0
1787929746.49,0013,1,0,84,0.0
1787929746.52,001C,10,0,84,0.0
1787929746.53,010B,44,0,84,0.0
1787929746.56,001F,0,41,84,0.0
1787929746.58,0110,1,24,84,0.0
1787929746.59,0020,128,21,84,0.0
1787929746.62,0021,0,0,84,0.0
1787929746.63,010B,44,0,84,0.0
1787929746.65,002C,0,0,84,0.0
1787929746.68,0110,1,27,84,0.0
1787929746.68,002E,0,0,84,0.0
1787929746.72,0030,255,0,84,0.0
1787929746.73,010B,44,0,84,0.0
1787929746.75,003C,20,33,84,0.0
1787929746.78,0110,1,24,84,0.0
1787929746.82,0042,52,208,84,0.0
1787929746.83,010B,44,0,84,0.0
1787929746.85,0043,0,71,84,0.0
1787929746.88,0200,0,0,84,0.0
1787929746.92,0202,0,0,84,0.0
1787929746.93,010B,44,0,84,0.0
1787929746.95,0900,6,69,84,0.0
1787929746.98,0968,0,0,84,0.0
1787929747.01,096E,11,184,84,0.0
1787929747.03,010B,44,0,84,0.0
1787929747.04,097C,108,56,84,0.0
1787929747.08,098E,0,0,84,0.0
1787929747.08,0110,1,20,84,0.0
1787929747.11,1101,1,0,84,0.0
1787929747.13,010B,44,0,84,0.0
1787929747.14,1103,12,0,84,0.0
1787929747.17,1104,1,0,84,0.0
1787929747.18,0110,1,30,84,0.0
1787929747.20,114A,37,192,84,0.0
1787929747.23,010B,44,0,84,0.0
1787929747.24,114D,40,64,84,0.0
1787929747.27,1153,62,105,84,0.0
1787929747.28,0110,1,30,84,0.0
1787929747.30,1154,29,192,84,0.0
1787929747.33,010B,44,0,84,0.0
1787929747.34,1169,29,189,84,0.0
1787929747.37,1173,2,153,84,0.0
1787929747.38,0110,1,20,84,0.0
1787929747.40,1177,21,44,84,0.0
1787929747.43,010B,44,0,84,0.0
1787929747.44,1410,1,82,84,0.0
1787929747.47,1631,1,0,84,0.0
1787929747.48,0110,1,24,84,0.0
1787929747.50,1678,0,0,84,0.0
1787929747.53,1681,0,0,84,0.0
1787929747.56,16CD,0,0,84,0.0
1787929747.58,0110,1,24,84,0.0
1787929747.60,16CE,255,247,84,0.0
1787929747.63,16CF,13,129,84,0.0
1787929747.63,010B,44,0,84,0.0
1787929747.66,16E8,80,190,84,0.0
1787929747.68,0110,1,27,84,0.0
1787929747.69,16E9,0,116,84,0.0
1787929747.73,16F0,3,131,84,0.0
1787929747.73,010B,44,0,84,0.0
1787929747.76,1704,0,0,84,0.0
1787929747.78,0110,1,30,84,0.0
1787929747.79,1706,128,0,84,0.0
1787929747.82,1709,0,0,84,0.0
1787929747.83,010B,44,0,84,0.0
1787929747.86,1717,1,0,84,0.0
1787929747.88,0110,1,24,84,0.0
1787929747.89,1718,1,0,84,0.0
1787929747.92,1746,0,0,84,0.0
1787929747.93,010B,44,0,84,0.0
1787929747.96,1782,140,0,84,0.0
1787929747.98,0110,1,24,84,0.0
1787929747.99,1783,110,192,84,0.0
1787929748.02,17A0,32,0,84,0.0
1787929748.03,010B,44,0,84,0.0
1787929748.05,17A6,0,0,84,0.0
1787929748.08,17B0,20,0,84,0.0
1787929748.12,17B1,32,0,84,0.0
1787929748.13,010B,44,0,84,0.0
1787929748.15,17B2,4,0,84,0.0
1787929748.19,17B3,133,0,84,0.0
1787929748.22,17B5,80,0,84,0.0
1787929748.23,010B,44,0,84,0.0
1787929748.25,17B6,0,0,84,0.0
1787929748.28,17B8,239,0,84,0.0
1787929748.32,17BA,0,0,84,0.0
1787929748.33,010B,44,0,84,0.0
1787929748.35,17BB,0,0,84,0.0
1787929748.38,17BC,0,0,84,0.0
1787929748.41,17BD,56,0,84,0.0
1787929748.43,010B,44,0,84,0.0
1787929748.44,17BE,0,0,84,0.0
1787929748.48,17C1,234,0,84,0.0
1787929748.48,0110,1,27,84,0.0
1787929748.52,3201,23,112,84,0.0
1787929748.53,010B,44,0,84,0.0
1787929748.54,0105,124,0,84,0.0
1787929748.57,010F,107,0,84,0.0
1787929748.58,0110,1,30,84,0.0
1787929748.61,0110,1,30,84,0.0
1787929748.63,010B,44,0,84,0.0
1787929748.64,010B,44,0,84,0.0
1787929748.67,0106,140,0,84,0.0
1787929748.68,0110,1,27,84,0.0
1787929748.70,0107,127,0,84,0.0
1787929748.73,010B,44,0,84,0.0
1787929748.74,010E,140,0,84,0.0
1787929748.77,0142,52,201,84,0.0
1787929748.78,0110,1,27,84,0.0
1787929748.80,0000,190,63,84,0.0
1787929748.83,010B,44,0,84,0.0
1787929748.84,0002,0,0,84,0.0
1787929748.87,0003,2,0,84,0.0
1787929748.88,0110,1,24,84,0.0
1787929748.90,0005,124,0,84,0.0
1787929748.93,010B,44,0,84,0.0
1787929748.94,0006,141,0,84,0.0
1787929748.96,0007,127,0,84,0.0
1787929748.98,0110,1,27,84,0.0
1787929749.00,000B,44,0,84,0.0
1787929749.04,000C,11,233,84,0.0
1787929749.07,000D,0,0,84,0.0
1787929749.08,0110,1,24,84,0.0
1787929749.10,000E,138,0,84,0.0
1787929749.13,000F,107,0,84,0.0
1787929749.16,0010,1,27,84,0.0
1787929749.18,0110,1,20,84,0.0
1787929749.20,0011,30,0,84,0.0
1787929749.24,0013,1,0,84,0.0
1787929749.27,001C,10,0,84,0.0
1787929749.28,0110,1,30,84,0.0
1787929749.30,001F,0,43,84,0.0
1787929749.33,0020,128,21,84,0.0
1787929749.36,0021,0,0,84,0.0
1787929749.38,0110,1,20,84,0.0
1787929749.40,002C,0,0,84,0.0
1787929749.43,002E,0,0,84,0.0
1787929749.43,010B,43,0,84,0.0
1787929749.46,0030,255,0,84,0.0
1787929749.48,0110,1,30,84,0.0
1787929749.49,003C,20,40,84,0.0
1787929749.52,0040,104,0,84,0.0
1787929749.53,010B,43,0,84,0.0
1787929749.56,0042,52,211,84,0.0
1787929749.58,0110,1,14,84,0.0
1787929749.60,0043,0,71,84,0.0
1787929749.63,0200,0,0,84,0.0
1787929749.63,010B,43,0,84,0.0
1787929749.66,0202,0,0,84,0.0
1787929749.68,0110,1,24,84,0.0
1787929749.69,0900,6,59,84,0.0
1787929749.72,0968,0,0,84,0.0
