t,pid,b1,b2,coolant,speed
1788261436.41,0000,190,63,0,0.0
1788261436.42,0110,1,233,0,0.0
1788261436.44,0002,0,0,0,0.0
1788261436.47,010B,45,0,0,0.0
1788261436.47,0003,2,0,41,0.0
1788261436.51,0005,81,0,41,0.0
1788261436.52,0110,1,242,41,0.0
1788261436.54,0006,125,0,41,0.0
1788261436.57,010B,45,0,41,0.0
1788261436.58,0007,126,0,41,0.0
1788261436.60,000B,44,0,41,0.0
1788261436.62,0110,1,237,41,0.0
1788261436.63,000C,18,99,41,0.0
1788261436.67,000D,0,0,41,0.0
1788261436.71,000E,141,0,41,0.0
1788261436.72,0110,1,228,41,0.0
1788261436.74,000F,74,0,41,0.0
1788261436.77,0010,1,219,41,0.0
1788261436.80,0011,29,0,41,0.0
1788261436.82,0110,1,228,41,0.0
1788261436.83,0013,1,0,41,0.0
1788261436.87,001C,10,0,41,0.0
1788261436.87,010B,45,0,41,0.0
1788261436.90,001F,0,52,41,0.0
1788261436.92,0110,1,228,41,0.0
1788261436.92,1101,1,0,41,0.0
1788261436.93,0020,128,21,41,0.0
1788261436.96,0021,0,0,41,0.0
1788261436.97,010B,45,0,41,0.0
1788339355.50,002C,0,0,42,0.0
1788339355.52,0110,1,233,42,0.0
1788339355.54,002E,0,0,42,0.0
1788339355.57,0030,255,0,42,0.0
1788339355.57,010B,44,0,42,0.0
1788339355.60,003C,6,230,42,0.0
1788339355.62,0110,1,228,42,0.0
1788339355.63,0040,104,0,42,0.0
1788339355.67,0042,54,216,42,0.0
1788339355.67,010B,44,0,42,0.0
1788339355.70,0043,0,79,42,0.0
1788339355.72,0110,1,228,42,0.0
1788339355.73,0200,0,0,42,0.0
1788339355.76,0202,0,0,42,0.0
1788339355.77,010B,44,0,42,0.0
1788339355.80,0900,6,84,42,0.0
1788339355.82,0110,1,233,42,0.0
1788339355.83,0968,0,0,42,0.0
1788339355.87,096E,18,77,42,0.0
1788339355.87,010B,44,0,42,0.0
1788339355.90,097C,112,103,42,0.0
1788339355.92,0110,1,242,42,0.0
1788339355.93,098E,0,0,42,0.0
1788339355.96,1101,1,0,42,0.0
1788339355.97,010B,44,0,42,0.0
1788339356.00,1103,20,0,42,0.0
1788339356.02,0110,1,233,42,0.0
1788339356.03,1104,1,0,42,0.0
1788339356.06,114A,90,0,42,0.0
1788339356.07,010B,44,0,42,0.0
1788339356.10,114D,106,192,42,0.0
1788339356.13,1153,79,235,42,0.0
1788339356.16,1154,29,128,42,0.0
1788339356.17,010B,44,0,42,0.0
1788339356.19,1169,29,125,42,0.0
1788339356.23,1173,1,69,42,0.0
1788339356.26,1177,25,140,42,0.0
1788339356.27,010B,44,0,42,0.0
1788339356.29,1410,1,97,42,0.0
1788339356.32,1631,1,0,42,0.0
1788339356.32,0110,1,237,42,0.0
1788339356.33,1103,20,0,42,0.0
1788339356.35,1678,0,0,42,0.0
1788339356.37,010B,44,0,42,0.0
1788339356.39,1681,0,0,42,0.0
1788339356.42,16CD,0,0,42,0.0
1788339356.42,0110,1,228,42,0.0
1788339356.43,1101,1,0,42,0.0
1788339356.45,16CE,0,0,42,0.0
1788339356.47,010B,44,0,42,0.0
1788339356.48,16CF,12,64,42,0.0
1788339356.51,16E8,53,203,42,0.0
1788339356.52,0110,1,237,42,0.0
1788339356.55,16E9,0,120,42,0.0
1788339356.57,010B,44,0,42,0.0
1788339356.59,16F0,3,131,42,0.0
1788339356.61,1704,0,0,42,0.0
1788339356.62,0110,1,242,42,0.0
1788339356.63,1101,1,0,42,0.0
1788339356.65,1706,128,0,42,0.0
1788339356.67,010B,44,0,42,0.0
1788339356.68,1709,0,0,42,0.0
1788339356.71,1717,1,0,42,0.0
1788339356.72,0110,1,233,42,0.0
1788339356.75,1718,1,0,42,0.0
1788339356.78,1746,0,0,42,0.0
1788339356.81,1782,200,192,42,0.0
1788339356.82,0110,1,219,42,0.0
1788339356.84,1783,110,192,42,0.0
1788339356.87,17A0,34,0,42,0.0
1788339356.91,17A6,0,0,42,0.0
1788339356.92,0110,1,233,42,0.0
1788339356.94,17B0,31,0,42,0.0
1788339356.97,17B1,32,0,42,0.0
1788339356.97,010B,44,0,42,0.0
1788339357.00,17B2,4,0,42,0.0
1788339357.02,0110,1,237,42,0.0
1788339357.03,17B3,88,0,42,0.0
1788339357.07,17B5,80,0,42,0.0
1788339357.07,010B,44,0,42,0.0
1788339357.10,17B6,0,0,42,0.0
1788339357.12,0110,1,228,42,0.0
1788339357.13,17B8,242,0,42,0.0
1788339357.16,17BA,0,0,42,0.0
1788339357.17,010B,44,0,42,0.0
1788339357.20,17BB,0,0,42,0.0
1788339357.22,0110,1,233,42,0.0
1788339357.23,17BC,0,0,42,0.0
1788339357.27,17BD,140,0,42,0.0
1788339357.27,010B,44,0,42,0.0
1788339357.30,17BE,0,0,42,0.0
1788339357.32,0110,1,233,42,0.0
1788339357.33,17C1,234,0,42,0.0
1788339357.36,3201,23,112,42,0.0
1788339357.37,010B,44,0,42,0.0
1788339357.39,990A,50,0,42,0.0
1788339357.42,0110,1,237,42,0.0
1788339357.43,17B3,88,0,42,0.0
1788339357.46,A211,0,0,42,0.0
1788339357.47,010B,44,0,42,0.0
1788339357.50,D100,129,0,42,0.0
1788339357.53,E21B,90,74,42,0.0
1788339357.56,E21C,49,56,42,0.0
1788339357.57,010B,44,0,42,0.0
1788339357.60,E21D,56,56,42,0.0
1788339357.63,E21E,70,0,42,0.0
1788339357.66,E6F0,90,74,42,0.0
1788339357.67,010B,44,0,42,0.0
