t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788188446.14,0,00,99.99,,,,0.0,0.0
1788188447.14,0,00,99.99,,,,0.0,0.0
1788188448.14,0,00,99.99,,,,0.0,0.0
1788188449.14,0,00,99.99,,,,0.0,0.0
1788188450.14,0,00,99.99,,,,0.0,0.0
1788188451.14,0,00,99.99,,,,0.0,0.0
1788188452.14,0,00,99.99,,,,0.0,0.0
1788188453.14,0,00,99.99,,,,0.0,0.0
1788188454.14,0,00,99.99,,,,0.0,0.0
1788188455.14,0,00,99.99,,,,0.0,0.0
1788188456.14,0,00,99.99,,,,0.0,0.0
1788188457.14,0,00,99.99,,,,0.0,0.0
1788188458.14,0,00,99.99,,,,0.0,0.0
1788188459.14,0,00,99.99,,,,0.0,0.0
1788188460.14,0,00,99.99,,,,0.0,0.0
1788188461.14,0,00,99.99,,,,0.0,0.0
1788188462.14,0,00,99.99,,,,0.0,0.0
1788188463.14,0,00,99.99,,,,0.0,0.0
1788188464.14,0,00,99.99,,,,0.0,0.0
1788188465.14,0,00,99.99,,,,0.0,0.0
1788188466.14,0,00,99.99,,,,0.0,0.0
1788188467.14,0,00,99.99,,,,0.0,0.0
1788188468.14,0,00,99.99,,,,0.0,0.0
1788188469.14,0,00,99.99,,,,0.0,0.0
1788188470.14,0,00,99.99,,,,0.0,0.0
1788188471.14,0,00,99.99,,,,0.0,0.0
1788188472.14,0,00,99.99,,,,0.0,0.0
1788188473.14,0,00,99.99,,,,0.0,0.0
1788188474.14,0,00,99.99,,,,0.0,0.0
1788188475.14,0,00,99.99,,,,0.0,0.0
1788189497.67,0,00,99.99,,,,0.0,0.0
1788189498.67,0,00,99.99,,,,0.0,0.0
1788189499.67,0,00,99.99,,,,0.0,0.0
1788189500.67,0,00,99.99,,,,0.0,0.0
1788189501.67,0,00,99.99,,,,0.0,0.0
1788189502.67,0,00,99.99,,,,0.0,0.0
1788189503.67,0,00,99.99,,,,0.0,0.0
1788189504.67,0,00,99.99,,,,0.0,0.0
1788189505.67,0,00,99.99,,,,0.0,0.0
1788189506.67,0,00,99.99,,,,0.0,0.0
1788189507.67,0,00,99.99,,,,0.0,0.0
1788189508.67,0,00,99.99,,,,0.0,0.0
1788189509.67,0,00,99.99,,,,0.0,0.0
1788189510.67,0,00,99.99,,,,0.0,0.0
1788189511.67,0,00,99.99,,,,0.0,0.0
1788189512.67,0,00,99.99,,,,0.0,0.0
1788189513.67,0,00,99.99,,,,0.0,0.0
1788189514.67,0,00,99.99,,,,0.0,0.0
1788189515.67,0,00,99.99,,,,0.0,0.0
1788189516.67,0,00,99.99,,,,0.0,0.0
1788189517.67,0,00,99.99,,,,0.0,0.0
1788189518.67,0,00,99.99,,,,0.0,0.0
1788189519.67,0,00,99.99,,,,0.0,0.0
1788189520.67,0,00,99.99,,,,0.0,0.0
1788189521.67,0,00,99.99,,,,0.0,0.0
1788189522.67,0,00,99.99,,,,0.0,0.0
1788189523.67,0,00,99.99,,,,0.0,0.0
1788189524.67,0,00,99.99,,,,0.0,0.0
1788189525.67,0,00,99.99,,,,0.0,0.0
1788189526.67,0,00,99.99,,,,0.0,0.0
1788189527.67,0,00,99.99,,,,0.0,0.0
1788189528.67,0,00,99.99,,,,0.0,0.0
1788189529.67,0,00,99.99,,,,0.0,0.0
1788189530.67,0,00,99.99,,,,0.0,0.0
1788189531.67,0,00,99.99,,,,0.0,0.0
1788189532.67,0,00,99.99,,,,0.0,0.0
1788189533.67,0,00,99.99,,,,0.0,0.0
1788189534.67,0,00,99.99,,,,0.0,0.0
1788189535.67,0,00,99.99,,,,0.0,0.0
1788189536.67,0,00,99.99,,,,0.0,0.0
1788189537.67,0,00,99.99,,,,0.0,0.0
1788189538.67,0,00,99.99,,,,0.0,0.0
1788189539.67,0,00,99.99,,,,0.0,0.0
1788189540.67,0,00,99.99,,,,0.0,0.0
1788189541.67,0,00,99.99,,,,0.0,0.0
1788189542.67,0,00,99.99,,,,0.0,0.0
1788189543.66,0,00,99.99,,,,0.0,0.0
1788189544.67,0,00,99.99,,,,0.0,0.0
1788189545.66,0,00,99.99,,,,0.0,0.0
1788189546.66,0,00,99.99,,,,0.0,0.0
1788189547.66,0,00,99.99,,,,0.0,0.0
1788189548.66,0,00,99.99,,,,0.0,0.0
1788189549.66,0,00,99.99,,,,0.0,0.0
1788189550.66,0,00,99.99,,,,0.0,0.0
1788189551.66,0,00,99.99,,,,0.0,0.0
1788189552.66,0,00,99.99,,,,0.0,0.0
1788189553.66,0,00,99.99,,,,0.0,0.0
1788189554.66,0,00,99.99,,,,0.0,0.0
1788189555.66,0,00,99.99,,,,0.0,0.0
1788189556.66,0,00,99.99,,,,0.0,0.0
1788189557.66,0,00,99.99,,,,0.0,0.0
1788189558.66,0,00,99.99,,,,0.0,0.0
1788189559.66,0,00,99.99,,,,0.0,0.0
1788189560.66,0,00,99.99,,,,0.0,0.0
1788189561.66,0,00,99.99,,,,0.0,0.0
1788189562.66,0,00,99.99,,,,0.0,0.0
1788189563.66,0,00,99.99,,,,0.0,0.0
1788189564.66,0,00,99.99,,,,0.0,0.0
1788189565.66,0,00,99.99,,,,0.0,0.0
1788189566.66,0,00,99.99,,,,0.0,0.0
1788189567.66,0,00,99.99,,,,0.0,0.0
1788189568.66,0,00,99.99,,,,0.0,0.0
1788189569.66,0,00,99.99,,,,0.0,0.0
1788189570.66,0,00,99.99,,,,0.0,0.0
1788189571.66,0,00,99.99,,,,0.0,0.0
1788189572.66,0,00,99.99,,,,0.0,0.0
1788189573.66,0,00,99.99,,,,0.0,0.0
1788189574.66,0,00,99.99,,,,0.0,0.0
1788189575.66,0,00,99.99,,,,0.0,0.0
1788189576.66,0,00,99.99,,,,0.0,0.0
1788189577.66,0,00,99.99,,,,0.0,0.0
1788189578.65,0,00,99.99,,,,0.0,0.0
1788189579.66,0,00,99.99,,,,0.0,0.0
1788189580.66,0,00,99.99,,,,0.0,0.0
1788189581.66,0,00,99.99,,,,0.0,0.0
1788189582.66,0,00,99.99,,,,0.0,0.0
1788189583.66,0,00,99.99,,,,0.0,0.0
1788189584.65,0,00,99.99,,,,0.0,0.0
1788189585.66,0,00,99.99,,,,0.0,0.0
1788189586.66,0,00,99.99,,,,0.0,0.0
1788189587.66,0,00,99.99,,,,0.0,0.0
1788189588.65,0,00,99.99,,,,0.0,0.0
1788189589.66,0,00,99.99,,,,0.0,0.0
1788189590.66,0,00,99.99,,,,0.0,0.0
1788189591.66,0,00,99.99,,,,0.0,0.0
1788189592.66,0,00,99.99,,,,0.0,0.0
1788189593.66,0,00,99.99,,,,0.0,0.0
1788189594.66,0,00,99.99,,,,0.0,0.0
1788189595.66,0,00,99.99,,,,0.0,0.0
1788189596.66,0,00,99.99,,,,0.0,0.0
1788189597.66,0,00,99.99,,,,0.0,0.0
1788189598.66,0,00,99.99,,,,0.0,0.0
1788189599.66,0,00,99.99,,,,0.0,0.0
1788189600.66,0,00,99.99,,,,0.0,0.0
1788189601.66,0,00,99.99,,,,0.0,0.0
1788189602.66,0,00,99.99,,,,0.0,0.0
1788189603.66,0,00,99.99,,,,0.0,0.0
1788189604.66,0,00,99.99,,,,0.0,0.0
1788189605.66,0,00,99.99,,,,0.0,0.0
1788189606.66,0,00,99.99,,,,0.0,0.0
1788189607.66,0,00,99.99,,,,0.0,0.0
1788189608.66,0,00,99.99,,,,0.0,0.0
1788189609.66,0,00,99.99,,,,0.0,0.0
