t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788341283.07,0,00,99.99,,,,0.0,0.0
1788341284.07,0,00,99.99,,,,0.0,0.0
1788341285.07,0,00,99.99,,,,0.0,0.0
1788341286.07,0,00,99.99,,,,0.0,0.0
1788341287.07,0,00,99.99,,,,0.0,0.0
1788341288.07,0,00,99.99,,,,0.0,0.0
1788341289.07,0,00,99.99,,,,0.0,0.0
1788341290.07,0,00,99.99,,,,0.0,0.0
1788341291.07,0,00,99.99,,,,0.0,0.0
1788341292.07,0,00,99.99,,,,0.0,0.0
1788341293.07,0,00,99.99,,,,0.0,0.0
1788341294.07,0,00,99.99,,,,0.0,0.0
1788341295.07,0,00,99.99,,,,0.0,0.0
1788341296.07,0,00,99.99,,,,0.0,0.0
1788341297.07,0,00,99.99,,,,0.0,0.0
1788341298.07,0,00,99.99,,,,0.0,0.0
1788341299.07,0,00,99.99,,,,0.0,0.0
1788341300.07,0,00,99.99,,,,0.0,0.0
1788341301.07,0,00,99.99,,,,0.0,0.0
1788341302.07,0,00,99.99,,,,0.0,0.0
1788341303.07,0,00,99.99,,,,0.0,0.0
1788341304.07,0,00,99.99,,,,0.0,0.0
1788341305.07,0,00,99.99,,,,0.0,0.0
1788341306.07,0,00,99.99,,,,0.0,0.0
1788341307.07,0,00,99.99,,,,0.0,0.0
1788341308.07,0,00,99.99,,,,0.0,0.0
1788341309.07,0,00,99.99,,,,0.0,0.0
1788341310.07,0,00,99.99,,,,0.0,0.0
1788341311.07,0,00,99.99,,,,0.0,0.0
1788341312.07,0,00,99.99,,,,0.0,0.0
1788341313.07,0,00,99.99,,,,0.0,0.0
1788341314.07,0,00,99.99,,,,0.0,0.0
1788341315.07,0,00,99.99,,,,0.0,0.0
1788341316.07,0,00,99.99,,,,0.0,0.0
1788341317.07,0,00,99.99,,,,0.0,0.0
1788341318.07,0,00,99.99,,,,0.0,0.0
1788341319.07,0,00,99.99,,,,0.0,0.0
1788341320.07,0,00,99.99,,,,0.0,0.0
1788341321.07,0,00,99.99,,,,0.0,0.0
1788341322.07,0,00,99.99,,,,0.0,0.0
1788341323.07,0,00,99.99,,,,0.0,0.0
1788341324.07,0,00,99.99,,,,0.0,0.0
1788341325.07,0,00,99.99,,,,0.0,0.0
1788341326.07,0,00,99.99,,,,0.0,0.0
1788341327.07,0,00,99.99,,,,0.0,0.0
1788341328.07,0,00,99.99,,,,0.0,0.0
1788341329.07,0,00,99.99,,,,0.0,0.0
1788341330.07,0,00,99.99,,,,0.0,0.0
1788341331.07,0,00,99.99,,,,0.0,0.0
1788341332.07,0,00,99.99,,,,0.0,0.0
1788341333.07,0,00,99.99,,,,0.0,0.0
1788341334.07,0,00,99.99,,,,0.0,0.0
1788341335.07,0,00,99.99,,,,0.0,0.0
1788341336.07,0,00,99.99,,,,0.0,0.0
1788341337.07,0,00,99.99,,,,0.0,0.0
1788341338.07,0,00,99.99,,,,0.0,0.0
1788341339.07,0,00,99.99,,,,0.0,0.0
1788341340.07,0,00,99.99,,,,0.0,0.0
1788341341.07,0,00,99.99,,,,0.0,0.0
1788341342.07,0,00,99.99,,,,0.0,0.0
1788341343.07,0,00,99.99,,,,0.0,0.0
1788341344.07,0,00,99.99,,,,0.0,0.0
1788341345.07,0,00,99.99,,,,0.0,0.0
1788341346.07,0,00,99.99,,,,0.0,0.0
1788341347.07,0,00,99.99,,,,0.0,0.0
1788341348.07,0,00,99.99,,,,0.0,0.0
1788341349.07,0,00,99.99,,,,0.0,0.0
1788341350.07,0,00,99.99,,,,0.0,0.0
1788341351.07,0,00,99.99,,,,0.0,0.0
1788341352.07,0,00,99.99,,,,0.0,0.0
1788341353.07,0,00,99.99,,,,0.0,0.0
1788341354.07,0,00,99.99,,,,0.0,0.0
1788341355.07,0,00,99.99,,,,0.0,0.0
1788341356.07,0,00,99.99,,,,0.0,0.0
1788341357.07,0,00,99.99,,,,0.0,0.0
1788341358.07,0,00,99.99,,,,0.0,0.0
1788341359.07,0,00,99.99,,,,0.0,0.0
1788341360.07,0,00,99.99,,,,0.0,0.0
1788341361.07,0,00,99.99,,,,0.0,0.0
1788341362.07,0,00,99.99,,,,0.0,0.0
1788341363.07,0,00,99.99,,,,0.0,0.0
1788341364.07,0,00,99.99,,,,0.0,0.0
1788341365.07,0,00,99.99,,,,0.0,0.0
1788341366.07,0,00,99.99,,,,0.0,0.0
1788341367.07,0,00,99.99,,,,0.0,0.0
1788341368.07,0,00,99.99,,,,0.0,0.0
1788341369.07,0,00,99.99,,,,0.0,0.0
1788341370.07,0,00,99.99,,,,0.0,0.0
1788341371.07,0,00,99.99,,,,0.0,0.0
1788341372.07,0,00,99.99,,,,0.0,0.0
1788341373.07,0,00,99.99,,,,0.0,0.0
1788341374.07,0,00,99.99,,,,0.0,0.0
1788342978.33,0,00,99.99,,,,0.0,0.0
1788342979.33,0,00,99.99,,,,0.0,0.0
1788342980.33,0,00,99.99,,,,0.0,0.0
1788342981.33,0,00,99.99,,,,0.0,0.0
1788342982.33,0,00,99.99,,,,0.0,0.0
1788342983.33,0,00,99.99,,,,0.0,0.0
1788342984.33,0,00,99.99,,,,0.0,0.0
1788342985.33,0,00,99.99,,,,0.0,0.0
1788342986.33,0,00,99.99,,,,0.0,0.0
1788342987.33,0,00,99.99,,,,0.0,0.0
1788342988.33,0,00,99.99,,,,0.0,0.0
1788342989.33,0,00,99.99,,,,0.0,0.0
1788342990.33,0,00,99.99,,,,0.0,0.0
1788342991.33,0,00,99.99,,,,0.0,0.0
1788342992.33,0,00,99.99,,,,0.0,0.0
1788342993.33,0,00,99.99,,,,0.0,0.0
1788342994.33,0,00,99.99,,,,0.0,0.0
1788342995.33,0,00,99.99,,,,0.0,0.0
1788342996.33,0,00,99.99,,,,0.0,0.0
1788342997.33,0,00,99.99,,,,0.0,0.0
1788342998.33,0,00,99.99,,,,0.0,0.0
