t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788072050.70,0,00,99.99,,,,0.0,0.0
1788072051.69,0,00,99.99,,,,0.0,0.0
1788072052.70,0,00,99.99,,,,0.0,0.0
1788072053.70,0,00,99.99,,,,0.0,0.0
1788072054.70,0,00,99.99,,,,0.0,0.0
1788072055.70,0,00,99.99,,,,0.0,0.0
1788072056.70,0,00,99.99,,,,0.0,0.0
1788072057.71,0,00,99.99,,,,0.0,0.0
1788072058.70,0,00,99.99,,,,0.0,0.0
1788072059.70,0,00,99.99,,,,0.0,0.0
1788072060.70,0,00,99.99,,,,0.0,0.0
1788072061.70,0,00,99.99,,,,0.0,0.0
1788072062.70,0,00,99.99,,,,0.0,0.0
1788072063.70,0,00,99.99,,,,0.0,0.0
1788072064.70,0,00,99.99,,,,0.0,0.0
1788072065.70,0,00,99.99,,,,0.0,0.0
1788072066.70,0,00,99.99,,,,0.0,0.0
1788072067.70,0,00,99.99,,,,0.0,0.0
1788072068.70,0,00,99.99,,,,0.0,0.0
1788072069.70,0,00,99.99,,,,0.0,0.0
1788072070.70,0,00,99.99,,,,0.0,0.0
1788072071.70,0,00,99.99,,,,0.0,0.0
1788072072.70,0,00,99.99,,,,0.0,0.0
1788072073.70,0,00,99.99,,,,0.0,0.0
1788072074.70,0,00,99.99,,,,0.0,0.0
1788072075.70,0,00,99.99,,,,0.0,0.0
1788072076.70,0,00,99.99,,,,0.0,0.0
1788072077.70,0,00,99.99,,,,0.0,0.0
1788072078.70,0,00,99.99,,,,0.0,0.0
1788072079.70,0,00,99.99,,,,0.0,0.0
1788072301.96,0,00,99.99,,,,0.0,0.0
1788072302.96,0,00,99.99,,,,0.0,0.0
1788072303.97,0,00,99.99,,,,0.0,0.0
1788072304.97,0,00,99.99,,,,0.0,0.0
1788072305.97,0,00,99.99,,,,0.0,0.0
1788072306.97,0,00,99.99,,,,0.0,0.0
1788072307.96,0,00,99.99,,,,0.0,0.0
1788072308.97,0,00,99.99,,,,0.0,0.0
1788072309.97,0,00,99.99,,,,0.0,0.0
1788072310.96,0,00,99.99,,,,0.0,0.0
1788072311.96,0,00,99.99,,,,0.0,0.0
1788072312.96,0,00,99.99,,,,0.0,0.0
1788072313.96,0,00,99.99,,,,0.0,0.0
1788072314.96,0,00,99.99,,,,0.0,0.0
1788072315.96,0,00,99.99,,,,0.0,0.0
1788072316.96,0,00,99.99,,,,0.0,0.0
1788072317.96,0,00,99.99,,,,0.0,0.0
1788072318.96,0,00,99.99,,,,0.0,0.0
1788072319.97,0,00,99.99,,,,0.0,0.0
1788072320.97,0,00,99.99,,,,0.0,0.0
1788072321.97,0,00,99.99,,,,0.0,0.0
1788072322.97,0,00,99.99,,,,0.0,0.0
1788072323.97,0,00,99.99,,,,0.0,0.0
1788072324.96,0,00,99.99,,,,0.0,0.0
1788072325.96,0,00,99.99,,,,0.0,0.0
1788072326.96,0,00,99.99,,,,0.0,0.0
1788072327.97,0,00,99.99,,,,0.0,0.0
1788072328.97,0,00,99.99,,,,0.0,0.0
1788072329.97,0,00,99.99,,,,0.0,0.0
1788072330.97,0,00,99.99,,,,0.0,0.0
1788072331.97,0,00,99.99,,,,0.0,0.0
1788072332.97,0,00,99.99,,,,0.0,0.0
1788072333.97,0,00,99.99,,,,0.0,0.0
1788072334.97,0,00,99.99,,,,0.0,0.0
1788072335.97,0,00,99.99,,,,0.0,0.0
1788072336.97,0,00,99.99,,,,0.0,0.0
1788072337.98,0,00,99.99,,,,0.0,0.0
1788072338.98,0,00,99.99,,,,0.0,0.0
1788072339.98,0,00,99.99,,,,0.0,0.0
1788072340.98,0,00,99.99,,,,0.0,0.0
1788072341.98,0,00,99.99,,,,0.0,0.0
1788072342.99,0,00,99.99,,,,0.0,0.0
1788072343.99,0,00,99.99,,,,0.0,0.0
1788072344.99,0,00,99.99,,,,0.0,0.0
1788072345.99,0,00,99.99,,,,0.0,0.0
1788072346.99,0,00,99.99,,,,0.0,0.0
1788072347.99,0,00,99.99,,,,0.0,0.0
1788072348.99,0,00,99.99,,,,0.0,0.0
1788072349.99,0,00,99.99,,,,0.0,0.0
1788072350.99,0,00,99.99,,,,0.0,0.0
1788072351.99,0,00,99.99,,,,0.0,0.0
1788072352.99,0,00,99.99,,,,0.0,0.0
1788072353.99,0,00,99.99,,,,0.0,0.0
1788072355.00,0,00,99.99,,,,0.0,0.0
1788072356.00,0,00,99.99,,,,0.0,0.0
1788072357.00,0,00,99.99,,,,0.0,0.0
1788072357.99,0,00,99.99,,,,0.0,0.0
1788072358.99,0,00,99.99,,,,0.0,0.0
1788072359.99,0,00,99.99,,,,0.0,0.0
1788072361.00,0,00,99.99,,,,0.0,0.0
1788072362.00,0,00,99.99,,,,0.0,0.0
1788072363.00,0,00,99.99,,,,0.0,0.0
1788072364.00,0,00,99.99,,,,0.0,0.0
1788072365.00,0,00,99.99,,,,0.0,0.0
1788072366.00,0,00,99.99,,,,0.0,0.0
1788072367.00,0,00,99.99,,,,0.0,0.0
1788072368.00,0,00,99.99,,,,0.0,0.0
1788072369.00,0,00,99.99,,,,0.0,0.0
1788072370.00,0,00,99.99,,,,0.0,0.0
1788072371.00,0,00,99.99,,,,0.0,0.0
1788072372.00,0,00,99.99,,,,0.0,0.0
1788072373.00,0,00,99.99,,,,0.0,0.0
1788072374.00,0,00,99.99,,,,0.0,0.0
1788072375.00,0,00,99.99,,,,0.0,0.0
1788072376.01,0,00,99.99,,,,0.0,0.0
1788072377.01,0,00,99.99,,,,0.0,0.0
1788072378.01,0,00,99.99,,,,0.0,0.0
1788072379.01,0,00,99.99,,,,0.0,0.0
1788072380.01,0,00,99.99,,,,0.0,0.0
1788072381.01,0,00,99.99,,,,0.0,0.0
1788072382.01,0,00,99.99,,,,0.0,0.0
1788072383.01,0,00,99.99,,,,0.0,0.0
1788072384.01,0,00,99.99,,,,0.0,0.0
1788072385.01,0,00,99.99,,,,0.0,0.0
1788072386.01,0,00,99.99,,,,0.0,0.0
1788072387.01,0,00,99.99,,,,0.0,0.0
1788072388.01,0,00,99.99,,,,0.0,0.0
1788072389.01,0,00,99.99,,,,0.0,0.0
1788072390.01,0,00,99.99,,,,0.0,0.0
1788072391.01,0,00,99.99,,,,0.0,0.0
1788072392.01,0,00,99.99,,,,0.0,0.0
1788072393.01,0,00,99.99,,,,0.0,0.0
1788072394.01,0,00,99.99,,,,0.0,0.0
1788072395.01,0,00,99.99,,,,0.0,0.0
1788072396.01,0,00,99.99,,,,0.0,0.0
1788072397.01,0,00,99.99,,,,0.0,0.0
1788072398.01,0,00,99.99,,,,0.0,0.0
1788072399.00,0,00,99.99,,,,0.0,0.0
1788072400.00,0,00,99.99,,,,0.0,0.0
1788072401.00,0,00,99.99,,,,0.0,0.0
1788072401.99,0,00,99.99,,,,0.0,0.0
1788072402.99,0,00,99.99,,,,0.0,0.0
1788072403.99,0,00,99.99,,,,0.0,0.0
1788072404.98,0,00,99.99,,,,0.0,0.0
1788072405.98,0,00,99.99,,,,0.0,0.0
1788072406.97,0,00,99.99,,,,0.0,0.0
1788072407.98,0,00,99.99,,,,0.0,0.0
1788072408.97,0,00,99.99,,,,0.0,0.0
1788072409.97,0,00,99.99,,,,0.0,0.0
1788072410.97,0,00,99.99,,,,0.0,0.0
1788072411.97,0,00,99.99,,,,0.0,0.0
1788072412.96,0,00,99.99,,,,0.0,0.0
1788072413.96,0,00,99.99,,,,0.0,0.0
1788072414.96,0,00,99.99,,,,0.0,0.0
1788072415.96,0,00,99.99,,,,0.0,0.0
1788072416.96,0,00,99.99,,,,0.0,0.0
1788072417.96,0,00,99.99,,,,0.0,0.0
1788072418.95,0,00,99.99,,,,0.0,0.0
1788072419.95,0,00,99.99,,,,0.0,0.0
1788072420.95,0,00,99.99,,,,0.0,0.0
1788072421.95,0,00,99.99,,,,0.0,0.0
1788072422.95,0,00,99.99,,,,0.0,0.0
1788072423.95,0,00,99.99,,,,0.0,0.0
1788072424.94,0,00,99.99,,,,0.0,0.0
1788072425.94,0,00,99.99,,,,0.0,0.0
1788072426.94,0,00,99.99,,,,0.0,0.0
1788072427.94,0,00,99.99,,,,0.0,0.0
1788072428.94,0,00,99.99,,,,0.0,0.0
1788072429.94,0,00,99.99,,,,0.0,0.0
1788072430.94,0,00,99.99,,,,0.0,0.0
1788072431.94,0,00,99.99,,,,0.0,0.0
1788072432.94,0,00,99.99,,,,0.0,0.0
1788072433.94,0,00,99.99,,,,0.0,0.0
1788072434.94,0,00,99.99,,,,0.0,0.0
1788072435.94,0,00,99.99,,,,0.0,0.0
1788072436.94,0,00,99.99,,,,0.0,0.0
1788072437.94,0,00,99.99,,,,0.0,0.0
1788072438.94,0,00,99.99,,,,0.0,0.0
1788072439.94,0,00,99.99,,,,0.0,0.0
1788072440.93,0,00,99.99,,,,0.0,0.0
1788072441.93,0,00,99.99,,,,0.0,0.0
1788072442.93,0,00,99.99,,,,0.0,0.0
1788072443.93,0,00,99.99,,,,0.0,0.0
1788072444.93,0,00,99.99,,,,0.0,0.0
1788072445.93,0,00,99.99,,,,0.0,0.0
1788072446.92,0,00,99.99,,,,0.0,0.0
1788072447.92,0,00,99.99,,,,0.0,0.0
1788072448.92,0,00,99.99,,,,0.0,0.0
1788072449.92,0,00,99.99,,,,0.0,0.0
1788072450.92,0,00,99.99,,,,0.0,0.0
1788072451.92,0,00,99.99,,,,0.0,0.0
1788072452.92,0,00,99.99,,,,0.0,0.0
1788072453.92,0,00,99.99,,,,0.0,0.0
1788072454.92,0,00,99.99,,,,0.0,0.0
1788072455.92,0,00,99.99,,,,0.0,0.0
1788072456.92,0,00,99.99,,,,0.0,0.0
1788072457.92,0,00,99.99,,,,0.0,0.0
1788072458.92,0,00,99.99,,,,0.0,0.0
1788072459.92,0,00,99.99,,,,0.0,0.0
1788072460.91,0,00,99.99,,,,0.0,0.0
1788072461.91,0,00,99.99,,,,0.0,0.0
1788072462.92,0,00,99.99,,,,0.0,0.0
1788072463.91,0,00,99.99,,,,0.0,0.0
1788072464.91,0,00,99.99,,,,0.0,0.0
1788072465.91,0,00,99.99,,,,0.0,0.0
1788072466.91,0,00,99.99,,,,0.0,0.0
1788072467.91,0,00,99.99,,,,0.0,0.0
1788072468.91,0,00,99.99,,,,0.0,0.0
1788072469.91,0,00,99.99,,,,0.0,0.0
1788072470.91,0,00,99.99,,,,0.0,0.0
1788072471.91,0,00,99.99,,,,0.0,0.0
1788072472.91,0,00,99.99,,,,0.0,0.0
1788072473.91,0,00,99.99,,,,0.0,0.0
1788072474.91,0,00,99.99,,,,0.0,0.0
1788072475.91,0,00,99.99,,,,0.0,0.0
1788072476.91,0,00,99.99,,,,0.0,0.0
1788072477.91,0,00,99.99,,,,0.0,0.0
1788072478.92,0,00,99.99,,,,0.0,0.0
1788072479.92,0,00,99.99,,,,0.0,0.0
1788072480.93,0,00,99.99,,,,0.0,0.0
1788072481.93,0,00,99.99,,,,0.0,0.0
1788072482.94,0,00,99.99,,,,0.0,0.0
1788072483.94,0,00,99.99,,,,0.0,0.0
1788072484.95,0,00,99.99,,,,0.0,0.0
1788072485.95,0,00,99.99,,,,0.0,0.0
1788072486.95,0,00,99.99,,,,0.0,0.0
1788072487.96,0,00,99.99,,,,0.0,0.0
1788072488.96,0,00,99.99,,,,0.0,0.0
1788072489.97,0,00,99.99,,,,0.0,0.0
1788072490.97,0,00,99.99,,,,0.0,0.0
1788072491.97,0,00,99.99,,,,0.0,0.0
1788072492.98,0,00,99.99,,,,0.0,0.0
1788072493.98,0,00,99.99,,,,0.0,0.0
1788072494.98,0,00,99.99,,,,0.0,0.0
1788072495.98,0,00,99.99,,,,0.0,0.0
1788072496.99,0,00,99.99,,,,0.0,0.0
1788072497.99,0,00,99.99,,,,0.0,0.0
1788072499.00,0,00,99.99,,,,0.0,0.0
1788072500.00,0,00,99.99,,,,0.0,0.0
1788072501.00,0,00,99.99,,,,0.0,0.0
1788072502.00,0,00,99.99,,,,0.0,0.0
1788072503.00,0,00,99.99,,,,0.0,0.0
1788072504.00,0,00,99.99,,,,0.0,0.0
1788072505.01,0,00,99.99,,,,0.0,0.0
1788072506.01,0,00,99.99,,,,0.0,0.0
1788072507.01,0,00,99.99,,,,0.0,0.0
1788072508.01,0,00,99.99,,,,0.0,0.0
1788072509.01,0,00,99.99,,,,0.0,0.0
1788072510.01,0,00,99.99,,,,0.0,0.0
1788072511.01,0,00,99.99,,,,0.0,0.0
1788072512.01,0,00,99.99,,,,0.0,0.0
1788072513.02,0,00,99.99,,,,0.0,0.0
1788072514.02,0,00,99.99,,,,0.0,0.0
1788072515.02,0,00,99.99,,,,0.0,0.0
1788072516.02,0,00,99.99,,,,0.0,0.0
1788072517.02,0,00,99.99,,,,0.0,0.0
1788072518.02,0,00,99.99,,,,0.0,0.0
1788072519.02,0,00,99.99,,,,0.0,0.0
1788072520.02,0,00,99.99,,,,0.0,0.0
1788072521.02,0,00,99.99,,,,0.0,0.0
1788072522.02,0,00,99.99,,,,0.0,0.0
1788072523.02,0,00,99.99,,,,0.0,0.0
1788072524.03,0,00,99.99,,,,0.0,0.0
1788072525.03,0,00,99.99,,,,0.0,0.0
1788072526.03,0,00,99.99,,,,0.0,0.0
1788072527.03,0,00,99.99,,,,0.0,0.0
1788072528.02,0,00,99.99,,,,0.0,0.0
1788072529.03,0,00,99.99,,,,0.0,0.0
1788072530.03,0,00,99.99,,,,0.0,0.0
1788072531.02,0,00,99.99,,,,0.0,0.0
1788072532.03,0,00,99.99,,,,0.0,0.0
1788072533.03,0,00,99.99,,,,0.0,0.0
1788072534.03,0,00,99.99,,,,0.0,0.0
1788072535.03,0,00,99.99,,,,0.0,0.0
1788072536.03,0,00,99.99,,,,0.0,0.0
1788072537.03,0,00,99.99,,,,0.0,0.0
1788072538.03,0,00,99.99,,,,0.0,0.0
1788072539.03,0,00,99.99,,,,0.0,0.0
1788072540.03,0,00,99.99,,,,0.0,0.0
1788072541.03,0,00,99.99,,,,0.0,0.0
1788072542.04,0,00,99.99,,,,0.0,0.0
1788072543.03,0,00,99.99,,,,0.0,0.0
1788072544.03,0,00,99.99,,,,0.0,0.0
1788072545.03,0,00,99.99,,,,0.0,0.0
1788072546.03,0,00,99.99,,,,0.0,0.0
1788072547.03,0,00,99.99,,,,0.0,0.0
1788072548.03,0,00,99.99,,,,0.0,0.0
1788072549.03,0,00,99.99,,,,0.0,0.0
1788072550.03,0,00,99.99,,,,0.0,0.0
1788072551.03,0,00,99.99,,,,0.0,0.0
1788072552.04,0,00,99.99,,,,0.0,0.0
1788072553.03,0,00,99.99,,,,0.0,0.0
1788072554.03,0,00,99.99,,,,0.0,0.0
1788072555.03,0,00,99.99,,,,0.0,0.0
1788072556.04,0,00,99.99,,,,0.0,0.0
1788072557.03,0,00,99.99,,,,0.0,0.0
1788072558.04,0,00,99.99,,,,0.0,0.0
1788072559.04,0,00,99.99,,,,0.0,0.0
1788072560.03,0,00,99.99,,,,0.0,0.0
1788072561.04,0,00,99.99,,,,0.0,0.0
1788072562.04,0,00,99.99,,,,0.0,0.0
1788072563.04,0,00,99.99,,,,0.0,0.0
1788072564.04,0,00,99.99,,,,0.0,0.0
1788072565.04,0,00,99.99,,,,0.0,0.0
1788072566.04,0,00,99.99,,,,0.0,0.0
1788072567.04,0,00,99.99,,,,0.0,0.0
1788072568.04,0,00,99.99,,,,0.0,0.0
1788072569.04,0,00,99.99,,,,0.0,0.0
1788072570.04,0,00,99.99,,,,0.0,0.0
1788072571.04,0,00,99.99,,,,0.0,0.0
1788072572.04,0,00,99.99,,,,0.0,0.0
1788072573.04,0,00,99.99,,,,0.0,0.0
1788072574.04,0,00,99.99,,,,0.0,0.0
1788072575.04,0,00,99.99,,,,0.0,0.0
1788072576.04,0,00,99.99,,,,0.0,0.0
1788072577.04,0,00,99.99,,,,0.0,0.0
1788072578.04,0,00,99.99,,,,0.0,0.0
