t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788096859.65,0,00,99.99,,,,0.0,0.0
1788096860.65,0,00,99.99,,,,0.0,0.0
1788096861.65,0,00,99.99,,,,0.0,0.0
1788096862.65,0,00,99.99,,,,0.0,0.0
1788096863.65,0,00,99.99,,,,0.0,0.0
1788096864.65,0,00,99.99,,,,0.0,0.0
1788096865.65,0,00,99.99,,,,0.0,0.0
1788096866.65,0,00,99.99,,,,0.0,0.0
1788096867.65,0,00,99.99,,,,0.0,0.0
1788096868.65,0,00,99.99,,,,0.0,0.0
1788096869.65,0,00,99.99,,,,0.0,0.0
1788096870.65,0,00,99.99,,,,0.0,0.0
1788096871.65,0,00,99.99,,,,0.0,0.0
1788096872.65,0,00,99.99,,,,0.0,0.0
1788096873.65,0,00,99.99,,,,0.0,0.0
1788096874.65,0,00,99.99,,,,0.0,0.0
1788096875.65,0,00,99.99,,,,0.0,0.0
1788096876.65,0,00,99.99,,,,0.0,0.0
1788096877.65,0,00,99.99,,,,0.0,0.0
1788096878.65,0,00,99.99,,,,0.0,0.0
1788096879.65,0,00,99.99,,,,0.0,0.0
1788096880.65,0,00,99.99,,,,0.0,0.0
1788096881.65,0,00,99.99,,,,0.0,0.0
1788096882.65,0,00,99.99,,,,0.0,0.0
1788096883.65,0,00,99.99,,,,0.0,0.0
1788096884.65,0,00,99.99,,,,0.0,0.0
1788096885.65,0,00,99.99,,,,0.0,0.0
1788096886.65,0,00,99.99,,,,0.0,0.0
1788096887.65,0,00,99.99,,,,0.0,0.0
1788096888.65,0,00,99.99,,,,0.0,0.0
1788097733.20,0,00,99.99,,,,0.0,0.0
1788097734.20,0,00,99.99,,,,0.0,0.0
1788097735.21,0,00,99.99,,,,0.0,0.0
1788097736.20,0,00,99.99,,,,0.0,0.0
1788097737.20,0,00,99.99,,,,0.0,0.0
1788097738.20,0,00,99.99,,,,0.0,0.0
1788097739.20,0,00,99.99,,,,0.0,0.0
1788097740.20,0,00,99.99,,,,0.0,0.0
1788097741.20,0,00,99.99,,,,0.0,0.0
1788097742.20,0,00,99.99,,,,0.0,0.0
1788097743.20,0,00,99.99,,,,0.0,0.0
1788097744.20,0,00,99.99,,,,0.0,0.0
1788097745.21,0,00,99.99,,,,0.0,0.0
1788097746.20,0,00,99.99,,,,0.0,0.0
1788097747.20,0,00,99.99,,,,0.0,0.0
1788097748.21,0,00,99.99,,,,0.0,0.0
1788097749.21,0,00,99.99,,,,0.0,0.0
1788097750.21,0,00,99.99,,,,0.0,0.0
1788097751.21,0,00,99.99,,,,0.0,0.0
1788097752.21,0,00,99.99,,,,0.0,0.0
1788097753.21,0,00,99.99,,,,0.0,0.0
1788097754.21,0,00,99.99,,,,0.0,0.0
1788097755.21,0,00,99.99,,,,0.0,0.0
1788097756.21,0,00,99.99,,,,0.0,0.0
1788097757.21,0,00,99.99,,,,0.0,0.0
1788097758.21,0,00,99.99,,,,0.0,0.0
1788097759.21,0,00,99.99,,,,0.0,0.0
1788097760.21,0,00,99.99,,,,0.0,0.0
1788097761.21,0,00,99.99,,,,0.0,0.0
1788097762.21,0,00,99.99,,,,0.0,0.0
1788097763.21,0,00,99.99,,,,0.0,0.0
1788097764.21,0,00,99.99,,,,0.0,0.0
1788097765.21,0,00,99.99,,,,0.0,0.0
1788097766.21,0,00,99.99,,,,0.0,0.0
1788097767.21,0,00,99.99,,,,0.0,0.0
1788097768.21,0,00,99.99,,,,0.0,0.0
1788097769.21,0,00,99.99,,,,0.0,0.0
1788097770.21,0,00,99.99,,,,0.0,0.0
1788097771.21,0,00,99.99,,,,0.0,0.0
1788097772.21,0,00,99.99,,,,0.0,0.0
1788097773.21,0,00,99.99,,,,0.0,0.0
1788097774.21,0,00,99.99,,,,0.0,0.0
1788097775.21,0,00,99.99,,,,0.0,0.0
1788097776.21,0,00,99.99,,,,0.0,0.0
1788097777.21,0,00,99.99,,,,0.0,0.0
1788097778.21,0,00,99.99,,,,0.0,0.0
1788097779.21,0,00,99.99,,,,0.0,0.0
1788097780.21,0,00,99.99,,,,0.0,0.0
1788097781.21,0,00,99.99,,,,0.0,0.0
1788097782.21,0,00,99.99,,,,0.0,0.0
1788097783.21,0,00,99.99,,,,0.0,0.0
1788097784.21,0,00,99.99,,,,0.0,0.0
1788097785.21,0,00,99.99,,,,0.0,0.0
1788097786.21,0,00,99.99,,,,0.0,0.0
1788097787.21,0,00,99.99,,,,0.0,0.0
1788097788.21,0,00,99.99,,,,0.0,0.0
1788097789.21,0,00,99.99,,,,0.0,0.0
1788097790.21,0,00,99.99,,,,0.0,0.0
1788097791.21,0,00,99.99,,,,0.0,0.0
1788097792.21,0,00,99.99,,,,0.0,0.0
1788097793.21,0,00,99.99,,,,0.0,0.0
1788097794.21,0,00,99.99,,,,0.0,0.0
1788097795.21,0,00,99.99,,,,0.0,0.0
1788097796.21,0,00,99.99,,,,0.0,0.0
1788097797.21,0,00,99.99,,,,0.0,0.0
1788097798.21,0,00,99.99,,,,0.0,0.0
1788097799.21,0,00,99.99,,,,0.0,0.0
1788097800.21,0,00,99.99,,,,0.0,0.0
1788097801.21,0,00,99.99,,,,0.0,0.0
1788097802.21,0,00,99.99,,,,0.0,0.0
1788097803.21,0,00,99.99,,,,0.0,0.0
1788097804.21,0,00,99.99,,,,0.0,0.0
1788097805.21,0,00,99.99,,,,0.0,0.0
1788097806.21,0,00,99.99,,,,0.0,0.0
1788097807.21,0,00,99.99,,,,0.0,0.0
1788097808.21,0,00,99.99,,,,0.0,0.0
1788097809.21,0,00,99.99,,,,0.0,0.0
1788097810.21,0,00,99.99,,,,0.0,0.0
1788097811.21,0,00,99.99,,,,0.0,0.0
