t,fix,sats,hdop,lat,lon,alt_m,speed_kmh,course
1788079855.09,0,00,99.99,,,,0.0,0.0
1788079856.09,0,00,99.99,,,,0.0,0.0
1788079857.09,0,00,99.99,,,,0.0,0.0
1788079858.09,0,00,99.99,,,,0.0,0.0
1788079859.09,0,00,99.99,,,,0.0,0.0
1788079860.09,0,00,99.99,,,,0.0,0.0
1788079861.09,0,00,99.99,,,,0.0,0.0
1788079862.09,0,00,99.99,,,,0.0,0.0
1788079863.09,0,00,99.99,,,,0.0,0.0
1788079864.09,0,00,99.99,,,,0.0,0.0
1788079865.09,0,00,99.99,,,,0.0,0.0
1788079866.09,0,00,99.99,,,,0.0,0.0
1788079867.09,0,00,99.99,,,,0.0,0.0
1788079868.09,0,00,99.99,,,,0.0,0.0
1788079869.09,0,00,99.99,,,,0.0,0.0
1788079870.09,0,00,99.99,,,,0.0,0.0
1788079871.10,0,00,99.99,,,,0.0,0.0
1788079872.10,0,00,99.99,,,,0.0,0.0
1788079873.09,0,00,99.99,,,,0.0,0.0
1788079874.09,0,00,99.99,,,,0.0,0.0
1788079875.09,0,00,99.99,,,,0.0,0.0
1788079876.09,0,00,99.99,,,,0.0,0.0
1788079877.09,0,00,99.99,,,,0.0,0.0
1788079878.10,0,00,99.99,,,,0.0,0.0
1788079879.09,0,00,99.99,,,,0.0,0.0
1788079880.10,0,00,99.99,,,,0.0,0.0
1788079881.09,0,00,99.99,,,,0.0,0.0
1788079882.10,0,00,99.99,,,,0.0,0.0
1788079883.09,0,00,99.99,,,,0.0,0.0
1788079884.09,0,00,99.99,,,,0.0,0.0
1788082680.14,0,00,99.99,,,,0.0,0.0
1788082681.14,0,00,99.99,,,,0.0,0.0
1788082682.14,0,00,99.99,,,,0.0,0.0
1788082683.14,0,00,99.99,,,,0.0,0.0
1788082684.14,0,00,99.99,,,,0.0,0.0
1788082685.14,0,00,99.99,,,,0.0,0.0
1788082686.14,0,00,99.99,,,,0.0,0.0
1788082687.14,0,00,99.99,,,,0.0,0.0
1788082688.14,0,00,99.99,,,,0.0,0.0
1788082689.14,0,00,99.99,,,,0.0,0.0
1788082690.14,0,00,99.99,,,,0.0,0.0
1788082691.14,0,00,99.99,,,,0.0,0.0
1788082692.14,0,00,99.99,,,,0.0,0.0
1788082693.14,0,00,99.99,,,,0.0,0.0
1788082694.14,0,00,99.99,,,,0.0,0.0
1788082695.14,0,00,99.99,,,,0.0,0.0
1788082696.14,0,00,99.99,,,,0.0,0.0
1788082697.14,0,00,99.99,,,,0.0,0.0
1788082698.14,0,00,99.99,,,,0.0,0.0
1788082699.14,0,00,99.99,,,,0.0,0.0
1788082700.14,0,00,99.99,,,,0.0,0.0
1788082701.14,0,00,99.99,,,,0.0,0.0
1788082702.14,0,00,99.99,,,,0.0,0.0
1788082703.14,0,00,99.99,,,,0.0,0.0
1788082704.14,0,00,99.99,,,,0.0,0.0
1788082705.14,0,00,99.99,,,,0.0,0.0
1788082706.14,0,00,99.99,,,,0.0,0.0
1788082707.14,0,00,99.99,,,,0.0,0.0
1788082708.14,0,00,99.99,,,,0.0,0.0
1788082709.14,0,00,99.99,,,,0.0,0.0
1788082710.14,0,00,99.99,,,,0.0,0.0
1788082711.14,0,00,99.99,,,,0.0,0.0
1788082712.14,0,00,99.99,,,,0.0,0.0
1788082713.14,0,00,99.99,,,,0.0,0.0
1788082714.17,0,00,99.99,,,,0.0,0.0
1788082715.20,0,00,99.99,,,,0.0,0.0
1788082716.23,0,00,99.99,,,,0.0,0.0
1788082717.25,0,00,99.99,,,,0.0,0.0
1788082718.26,0,00,99.99,,,,0.0,0.0
1788082719.28,0,00,99.99,,,,0.0,0.0
1788082720.29,0,00,99.99,,,,0.0,0.0
1788082721.30,0,00,99.99,,,,0.0,0.0
1788082722.32,0,00,99.99,,,,0.0,0.0
1788082723.32,0,00,99.99,,,,0.0,0.0
1788082724.33,0,00,99.99,,,,0.0,0.0
1788082725.34,0,00,99.99,,,,0.0,0.0
1788082726.34,0,00,99.99,,,,0.0,0.0
1788082727.35,0,00,99.99,,,,0.0,0.0
1788082728.35,0,00,99.99,,,,0.0,0.0
1788082729.36,0,00,99.99,,,,0.0,0.0
1788082730.36,0,00,99.99,,,,0.0,0.0
1788082731.36,0,00,99.99,,,,0.0,0.0
1788082732.37,0,00,99.99,,,,0.0,0.0
1788082733.37,0,00,99.99,,,,0.0,0.0
1788082734.38,0,00,99.99,,,,0.0,0.0
1788082735.38,0,00,99.99,,,,0.0,0.0
1788082736.38,0,00,99.99,,,,0.0,0.0
1788082737.38,0,00,99.99,,,,0.0,0.0
1788082738.39,0,00,99.99,,,,0.0,0.0
1788082739.39,0,00,99.99,,,,0.0,0.0
1788082740.39,0,00,99.99,,,,0.0,0.0
1788082741.39,0,00,99.99,,,,0.0,0.0
1788082742.39,0,00,99.99,,,,0.0,0.0
1788082743.39,0,00,99.99,,,,0.0,0.0
1788082744.39,0,00,99.99,,,,0.0,0.0
1788082745.39,0,00,99.99,,,,0.0,0.0
1788082746.37,0,00,99.99,,,,0.0,0.0
1788082747.36,0,00,99.99,,,,0.0,0.0
1788082748.35,0,00,99.99,,,,0.0,0.0
1788082749.33,0,00,99.99,,,,0.0,0.0
1788082750.32,0,00,99.99,,,,0.0,0.0
1788082751.31,0,00,99.99,,,,0.0,0.0
1788082752.31,0,00,99.99,,,,0.0,0.0
1788082753.30,0,00,99.99,,,,0.0,0.0
1788082754.30,0,00,99.99,,,,0.0,0.0
1788082755.30,0,00,99.99,,,,0.0,0.0
1788082756.29,0,00,99.99,,,,0.0,0.0
1788082757.28,0,00,99.99,,,,0.0,0.0
1788082758.28,0,00,99.99,,,,0.0,0.0
1788082759.28,0,00,99.99,,,,0.0,0.0
1788082760.27,0,00,99.99,,,,0.0,0.0
1788082761.27,0,00,99.99,,,,0.0,0.0
1788082762.27,0,00,99.99,,,,0.0,0.0
1788082763.26,0,00,99.99,,,,0.0,0.0
1788082764.26,0,00,99.99,,,,0.0,0.0
1788082765.26,0,00,99.99,,,,0.0,0.0
1788082766.26,0,00,99.99,,,,0.0,0.0
1788082767.27,0,00,99.99,,,,0.0,0.0
1788082768.26,0,00,99.99,,,,0.0,0.0
1788082769.26,0,00,99.99,,,,0.0,0.0
1788082770.25,0,00,99.99,,,,0.0,0.0
1788082771.25,0,00,99.99,,,,0.0,0.0
1788082772.25,0,00,99.99,,,,0.0,0.0
1788082773.26,0,00,99.99,,,,0.0,0.0
1788082774.26,0,00,99.99,,,,0.0,0.0
1788082775.26,0,00,99.99,,,,0.0,0.0
1788082776.26,0,00,99.99,,,,0.0,0.0
1788082777.25,0,00,99.99,,,,0.0,0.0
1788082778.24,0,00,99.99,,,,0.0,0.0
1788082779.23,0,00,99.99,,,,0.0,0.0
1788082780.22,0,00,99.99,,,,0.0,0.0
1788082781.21,0,00,99.99,,,,0.0,0.0
1788082782.21,0,00,99.99,,,,0.0,0.0
1788082783.21,0,00,99.99,,,,0.0,0.0
1788082784.19,0,00,99.99,,,,0.0,0.0
1788082785.19,0,00,99.99,,,,0.0,0.0
1788082786.19,0,00,99.99,,,,0.0,0.0
1788082787.18,0,00,99.99,,,,0.0,0.0
1788082788.19,0,00,99.99,,,,0.0,0.0
